Customer_Id,Age,Monthly_Income,Credit_Score,Credit_Score_Band,Loan_Amount,Interest_Rate,Loan_Term,Loan_Type,Debt_Income,Repayment_Status,Transaction_Id,Gender,Transaction_Amount,Transaction_Type,Transaction_Date,Transaction_Year,Transaction_Month,Product_Id,Product_Name,Interaction_Date,Interaction_Year,Interaction_Day_Name,Interaction_Type,Transaction_Frequency
C010,70,25849.84,429,Poor,143908.39,1.35,24,Auto,5.567090163807591,1,7eed78de-1120-434b-8e88-504df32b6eae,Male,459.06,Deposit,2024-02-17,2024,2,P038,Recurring Deposit,2024-02-01,2024,Thursday,Viewed,10
C045,32,172823.34,740,Excellent,224615.98,1.79,60,Business,1.2996854475790134,0,23191ab1-3c4c-428d-999d-06b34fd1e41e,Female,1751.54,Withdrawal,2024-02-13,2024,2,P029,Small Business Loan,2024-10-22,2024,Tuesday,Purchased,7
C030,70,108075.92,543,Poor,178613.54,11.6,36,Personal,1.6526673101649285,0,2b90f76d-c591-48c3-9759-866f5b0dcb9a,Male,1058.1,Deposit,2024-01-12,2024,1,P011,Insurance Policy,2024-12-17,2024,Tuesday,Clicked,4
C097,19,70085.76,711,Good,476435.83,3.41,48,Mortgage,6.797897746988832,0,fac27437-d6f9-446e-821b-6851fedff5b0,Female,1724.29,Deposit,2024-11-27,2024,11,P031,Technology Loan,2024-08-12,2024,Monday,Viewed,4
C081,42,73512.11,572,Poor,451302.79,1.43,24,Education,6.139162513496076,0,7e3bcf35-9814-4e3c-94ba-c9c812ea7551,Male,1565.73,Withdrawal,2024-11-01,2024,11,P047,Healthcare Savings,2024-12-12,2024,Thursday,Purchased,1
C098,39,184210.88,341,Poor,506621.66,3.56,36,Personal,2.750226588136379,0,3d9940fa-63e4-43c7-b3dc-541a2e3145be,Male,504.15,Deposit,2024-12-29,2024,12,P05,Home Loan,2024-02-09,2024,Friday,Purchased,2
C017,19,53815.09,673,Good,700304.62,2.97,48,Education,13.013164523184855,0,736f033f-edb4-42e9-9e0f-5192ac9b4dc3,Male,368.99,Deposit,2024-04-14,2024,4,P021,Cash Credit,2024-04-15,2024,Monday,Viewed,3
C094,30,161801.87,373,Poor,329488.4,3.7,12,Business,2.0363695425769803,0,7ba8d1dd-0955-40fe-93a4-91e9b2247cb0,Male,257.86,Deposit,2024-07-13,2024,7,P041,Retirement Savings,2024-08-06,2024,Tuesday,Clicked,9
C036,20,86937.92,357,Poor,774229.0,7.54,36,Business,8.905538572811496,0,4d89cb47-6dcd-4a8c-9d4e-5e08fe036f04,Female,1378.38,Deposit,2024-02-25,2024,2,P025,Medical Loan,2024-04-14,2024,Sunday,Viewed,2
C030,57,166929.59,782,Excellent,837772.19,5.38,24,Business,5.0187159148956155,0,d8c47377-a70f-4dcc-9e77-34ad154da7bc,Female,1852.19,Deposit,2024-09-14,2024,9,P042,High-Yield Savings Account,2024-10-04,2024,Friday,Purchased,4
C028,65,131690.45,401,Poor,695394.33,12.14,48,Auto,5.2805220879722095,0,79e89b03-58e7-4b89-9a24-05a54856fc81,Male,1478.09,Deposit,2024-03-20,2024,3,P025,Medical Loan,2024-01-26,2024,Friday,Clicked,1
C039,43,78433.95,424,Poor,793664.45,1.26,12,Personal,10.118889205503484,1,c1ae2e72-99d7-40db-9553-0e9643a81fd4,Female,784.3,Deposit,2024-06-02,2024,6,P013,Bond,2024-10-23,2024,Wednesday,Purchased,6
C092,45,163720.56,516,Poor,339125.76,7.56,60,Business,2.0713694113921917,0,4a09907d-60d1-4abe-8de7-8a36843bae25,Male,1113.31,Withdrawal,2024-07-17,2024,7,P07,Business Loan,2024-09-09,2024,Monday,Clicked,7
C050,65,41675.66,734,Good,734676.81,2.41,48,Mortgage,17.62843851783031,0,22fc49f2-743c-45c9-8ab1-3c795baf03d8,Female,155.49,Deposit,2024-08-27,2024,8,P038,Recurring Deposit,2024-02-26,2024,Monday,Clicked,6
C062,37,150670.2,789,Excellent,213285.46,9.97,48,Auto,1.4155782629876377,0,0ede0d75-ad45-499f-a2cc-b30076117991,Male,55.4,Withdrawal,2024-07-27,2024,7,P044,Insurance Savings,2024-05-03,2024,Friday,Viewed,5
C027,43,111635.18,718,Good,728577.73,9.14,36,Mortgage,6.526416941326202,0,6b2725db-2442-4642-9981-46846fb155b5,Male,902.47,Withdrawal,2024-01-10,2024,1,P018,Auto Refinance,2024-08-29,2024,Thursday,Purchased,5
C050,60,69841.66,813,Excellent,906920.25,12.17,60,Business,12.985376493055863,0,655682b2-c924-4e19-b792-8cfe71a11df8,Female,1216.76,Withdrawal,2024-03-28,2024,3,P036,International Investment,2024-02-26,2024,Monday,Viewed,6
C097,65,61299.14,564,Poor,732460.39,14.02,12,Mortgage,11.948950507299124,1,320f6f19-1058-45b5-ac3c-6d33896529e6,Female,557.63,Withdrawal,2024-07-20,2024,7,P024,Travel Loan,2024-07-25,2024,Thursday,Purchased,4
C026,29,142027.37,530,Poor,812514.5,5.88,60,Personal,5.720830428670192,0,4c745003-d2e3-4962-9dfc-6b3168aafe0d,Male,83.72,Deposit,2024-06-06,2024,6,P031,Technology Loan,2024-01-22,2024,Monday,Viewed,9
C075,69,52537.23,534,Poor,427489.02,10.34,36,Personal,8.136877791234902,0,1160c108-6ba2-43f7-a914-5e7c53072d79,Female,730.77,Deposit,2024-01-30,2024,1,P039,Loan Against Property,2024-07-26,2024,Friday,Viewed,2
C063,48,150678.6,598,Fair,853329.55,13.6,60,Mortgage,5.663243154635097,0,a8df6317-9862-4eba-9156-0f9445172db9,Female,478.06,Deposit,2024-11-30,2024,11,P027,Holiday Loan,2024-04-26,2024,Friday,Purchased,2
C022,70,51964.6,410,Poor,822618.68,12.16,60,Auto,15.830366826647372,1,50a00853-6b87-4308-8612-008f0557b258,Female,1634.14,Withdrawal,2024-10-02,2024,10,P044,Insurance Savings,2024-09-11,2024,Wednesday,Viewed,2
C054,63,83892.08,617,Fair,476285.07,7.34,48,Auto,5.677354405803265,0,c1c21502-8b25-4e78-b68e-bebb03b4e373,Male,842.3,Deposit,2024-03-15,2024,3,P07,Business Loan,2024-08-24,2024,Saturday,Clicked,5
C077,56,60312.22,654,Fair,284395.94,12.05,48,Business,4.7153949896057545,0,97949ccb-1fe9-4c46-b2a2-8896bb06e068,Female,295.95,Withdrawal,2024-10-13,2024,10,P023,Long-Term Loan,2024-06-27,2024,Thursday,Clicked,2
C014,50,62728.99,727,Good,438692.75,12.02,12,Auto,6.993461077565573,1,43119741-7cac-44e1-bc34-55131ff5b62a,Male,123.87,Withdrawal,2024-06-19,2024,6,P032,Education Savings Plan,2024-11-05,2024,Tuesday,Purchased,4
C066,35,160646.78,798,Excellent,647897.96,11.15,36,Education,4.033059112669423,0,a8901842-ed66-4648-b603-37574ea96a1d,Male,921.75,Deposit,2024-07-25,2024,7,P037,Fixed Deposit,2024-09-27,2024,Friday,Viewed,2
C053,32,70301.41,461,Poor,885069.06,5.55,24,Personal,12.58963454644793,1,4746c3d6-f853-462a-b10c-b2f0e6433528,Male,1967.35,Withdrawal,2024-07-17,2024,7,P024,Travel Loan,2024-10-25,2024,Friday,Clicked,2
C036,22,95525.45,499,Poor,544382.06,8.16,36,Auto,5.698817016826407,0,dbf677d6-dd42-4b5d-a4a8-3e8b7c3b2397,Male,630.29,Deposit,2024-09-19,2024,9,P014,Certificate of Deposit,2024-05-20,2024,Monday,Clicked,2
C094,63,174862.56,485,Poor,992779.14,6.85,48,Personal,5.677482589755063,0,38c0e245-a8a8-412a-9cb6-db417120fd86,Female,1928.26,Deposit,2024-08-31,2024,8,P036,International Investment,2024-02-01,2024,Thursday,Viewed,9
C077,62,45321.49,547,Poor,212108.57,11.09,24,Business,4.680088187744931,1,cec86f0f-0ea1-4888-9156-823e6856c78d,Female,1477.42,Deposit,2024-12-19,2024,12,P040,Gold Investment,2024-07-07,2024,Sunday,Purchased,2
C087,39,188951.79,402,Poor,268092.11,5.25,60,Business,1.418838688958702,0,35cc27c0-a464-4f18-b5fe-b11508648d4e,Male,730.33,Deposit,2024-03-10,2024,3,P014,Certificate of Deposit,2024-10-30,2024,Wednesday,Purchased,6
C025,67,37211.09,552,Poor,992724.56,7.4,24,Business,26.67819082966933,0,04fb8719-465c-456b-b757-b70734433ba7,Female,375.2,Withdrawal,2024-01-10,2024,1,P028,Debt Consolidation Loan,2024-08-10,2024,Saturday,Purchased,8
C09,47,147421.42,818,Excellent,968802.75,8.8,12,Auto,6.571655258781254,0,254a61ba-a8fe-4178-a40b-e44f0f116352,Female,678.52,Deposit,2024-05-24,2024,5,P022,Short-Term Loan,2024-10-03,2024,Thursday,Clicked,10
C05,56,98847.02,474,Poor,189029.98,4.97,12,Business,1.9123487991848414,1,477f68bb-ff2b-49a7-a717-8559b182e58f,Male,659.46,Withdrawal,2024-08-15,2024,8,P026,Emergency Loan,2024-02-06,2024,Tuesday,Purchased,4
C051,34,146696.3,591,Fair,106580.19,1.91,12,Personal,0.7265363202752899,0,503f0279-691b-478b-8f93-124ea97b7a77,Male,941.36,Deposit,2024-12-05,2024,12,P018,Auto Refinance,2024-03-05,2024,Tuesday,Purchased,6
C022,66,36386.59,422,Poor,230882.92,12.58,60,Personal,6.345275003785736,1,2a40917a-24e5-45eb-bf2f-9a5d4880aacd,Female,207.12,Deposit,2024-05-19,2024,5,P015,Home Equity Line,2024-11-27,2024,Wednesday,Clicked,2
C083,27,161528.75,340,Poor,310921.16,7.16,24,Personal,1.924865759191475,0,d646417f-7f4e-4ff3-b493-8fd2e042baca,Female,1708.17,Deposit,2024-09-20,2024,9,P025,Medical Loan,2024-10-31,2024,Thursday,Viewed,2
C062,36,186695.07,489,Poor,306316.37,8.96,60,Personal,1.6407308987859186,0,bd72441e-9569-441c-91f7-bdcc3ea793fd,Female,513.07,Withdrawal,2024-04-10,2024,4,P029,Small Business Loan,2024-03-15,2024,Friday,Purchased,5
C098,63,130341.78,758,Excellent,777136.6,12.83,60,Auto,5.962298504746521,0,c97508bd-e701-477f-8823-614d602c5328,Female,1074.01,Deposit,2024-07-22,2024,7,P047,Healthcare Savings,2024-05-05,2024,Sunday,Purchased,2
C063,44,178374.76,325,Poor,894252.84,13.39,36,Education,5.013337312969615,0,c3da774b-db85-4be1-9520-b4bc6e76d978,Female,855.5,Deposit,2024-12-05,2024,12,P028,Debt Consolidation Loan,2024-08-22,2024,Thursday,Clicked,2
C068,19,42424.02,778,Excellent,560001.97,14.38,48,Education,13.200115642034866,0,d28454bf-9d43-41ce-a5e4-edd82777efff,Male,1259.3,Deposit,2024-06-08,2024,6,P023,Long-Term Loan,2024-07-12,2024,Friday,Purchased,10
C082,62,149005.98,704,Good,827423.39,2.34,48,Auto,5.55295425056095,0,56ae5fec-019e-4b54-b35c-59aacf33ef8a,Female,1944.09,Deposit,2024-03-19,2024,3,P03,Credit Card,2024-12-24,2024,Tuesday,Clicked,9
C026,29,103342.38,421,Poor,693883.27,11.08,24,Personal,6.714411551195163,0,416596df-9d9a-4573-a677-2727b6703364,Male,775.53,Withdrawal,2024-05-08,2024,5,P025,Medical Loan,2024-02-12,2024,Monday,Purchased,9
C034,65,168471.04,849,Excellent,317607.41,8.25,12,Personal,1.8852344592874832,0,3ce150fa-321d-4f95-8932-7ef00a787a8d,Male,958.28,Deposit,2024-05-27,2024,5,P036,International Investment,2024-04-23,2024,Tuesday,Viewed,10
C025,41,122967.01,591,Fair,617343.91,10.58,60,Education,5.020402708010873,0,ef82abfc-7c93-4fa3-abfb-77d890f23bf4,Male,1564.7,Withdrawal,2024-07-05,2024,7,P02,Checking Account,2024-09-10,2024,Tuesday,Clicked,8
C086,66,94280.45,543,Poor,143709.14,9.2,36,Business,1.524272953724765,0,254457cb-533e-4db2-9cad-55bc3de24afc,Male,519.7,Withdrawal,2024-12-28,2024,12,P06,Auto Loan,2024-02-01,2024,Thursday,Clicked,4
C035,33,33057.17,760,Excellent,466106.72,1.76,36,Business,14.100018846138372,0,fb222b3e-b8fb-4652-a0a8-c91c0c429b94,Female,1691.92,Withdrawal,2024-09-28,2024,9,P034,Stock Investment,2024-08-09,2024,Friday,Purchased,1
C046,33,105620.87,826,Excellent,387852.29,2.66,24,Auto,3.6721179251789917,0,9047a443-f9b3-4129-aa38-dd542e4d6343,Male,270.32,Withdrawal,2024-08-09,2024,8,P031,Technology Loan,2024-02-19,2024,Monday,Purchased,2
C08,47,144537.19,523,Poor,854571.12,11.21,12,Education,5.912465296993805,0,411c69de-9674-4d86-b719-d658eb124bae,Female,688.98,Withdrawal,2024-05-13,2024,5,P040,Gold Investment,2024-12-26,2024,Thursday,Purchased,9
C060,26,101872.37,610,Fair,418771.88,3.24,48,Business,4.110750343788016,0,4eb41a55-708b-4273-ae3d-7a9c7540db74,Female,743.93,Withdrawal,2024-04-07,2024,4,P027,Holiday Loan,2024-09-07,2024,Saturday,Clicked,5
C057,54,92538.38,698,Good,555861.67,3.57,36,Personal,6.006823006843215,0,4a0fdef5-015a-4587-a7f8-59424953210a,Female,937.22,Withdrawal,2024-02-11,2024,2,P043,Money Market Account,2024-01-28,2024,Sunday,Clicked,5
C041,42,170710.3,399,Poor,759056.82,14.9,60,Mortgage,4.446461754211668,0,e50583fe-4754-42a8-90d8-f37f354c6554,Female,318.22,Withdrawal,2024-03-09,2024,3,P017,Business Credit Line,2024-10-03,2024,Thursday,Purchased,3
C099,68,38527.07,581,Fair,147375.18,1.25,24,Mortgage,3.825237164414527,0,0e5945f3-3b75-4493-9a2e-95723ed2fe22,Male,162.81,Withdrawal,2024-03-20,2024,3,P035,Real Estate Investment,2024-04-16,2024,Tuesday,Purchased,9
C099,40,48801.76,436,Poor,530588.68,8.63,24,Mortgage,10.872326735757072,0,37d541f0-1dcc-4f18-8696-c09d9a20a551,Male,265.77,Withdrawal,2024-10-03,2024,10,P07,Business Loan,2024-02-16,2024,Friday,Viewed,9
C013,69,155136.37,695,Good,690234.13,11.69,60,Education,4.449208976592659,0,31188e7b-e465-4f4e-8e15-da6817b9e0a0,Female,1751.73,Withdrawal,2024-12-30,2024,12,P016,Mortgage Refinance,2024-11-30,2024,Saturday,Clicked,10
C097,21,59767.0,430,Poor,542673.77,8.87,24,Business,9.079822811919621,0,bdcf268d-6e50-4811-8a48-3c9853ec36cd,Male,1406.03,Withdrawal,2024-02-16,2024,2,P013,Bond,2024-10-15,2024,Tuesday,Clicked,4
C039,45,96561.88,628,Fair,797444.61,5.88,48,Auto,8.258379082925892,0,12f65c4c-863c-4f04-aff8-59c6e33356fa,Male,387.08,Withdrawal,2024-06-22,2024,6,P037,Fixed Deposit,2024-08-28,2024,Wednesday,Viewed,6
C057,39,92077.75,346,Poor,514517.15,12.23,48,Business,5.58785537222619,1,4a321a4c-874b-4bc3-94b7-7067cab33640,Male,514.53,Withdrawal,2024-12-19,2024,12,P044,Insurance Savings,2024-10-25,2024,Friday,Purchased,5
C02,25,188990.71,372,Poor,493836.18,7.32,60,Education,2.613018280104879,0,bfc410d8-d7d3-4272-89ec-2ee41e5ec755,Female,174.1,Withdrawal,2024-02-16,2024,2,P03,Credit Card,2024-07-29,2024,Monday,Viewed,4
C034,60,53197.58,798,Excellent,799544.32,1.65,48,Personal,15.029712253828086,0,527595d1-18cf-4bff-97f3-7c705af4a0c7,Female,1395.93,Deposit,2024-07-03,2024,7,P027,Holiday Loan,2024-07-01,2024,Monday,Viewed,10
C091,52,66839.12,658,Fair,985542.05,13.98,36,Business,14.744988413970741,0,6049cfb6-e878-4213-b99f-8c1fe93ec67f,Female,1820.78,Withdrawal,2024-06-29,2024,6,P027,Holiday Loan,2024-08-28,2024,Wednesday,Viewed,10
C023,20,135585.15,570,Poor,883955.79,4.71,48,Business,6.51956198743004,0,9a16d57c-2f2e-41b2-ae97-b2350f5cbdf2,Male,215.35,Deposit,2024-04-28,2024,4,P023,Long-Term Loan,2024-05-07,2024,Tuesday,Purchased,5
C0100,31,180092.1,640,Fair,564555.31,3.87,12,Personal,3.1348144088496945,0,d62bc028-f992-4f5c-bda7-eb8e6c66bc43,Female,1105.68,Withdrawal,2024-04-09,2024,4,P030,Agricultural Loan,2024-04-30,2024,Tuesday,Viewed,6
C094,33,161545.45,580,Fair,801528.58,4.35,24,Education,4.961628940957482,0,208e0109-336c-4491-b654-93fab211da43,Female,1761.86,Deposit,2024-03-17,2024,3,P042,High-Yield Savings Account,2024-01-31,2024,Wednesday,Clicked,9
C058,57,107949.1,473,Poor,647593.14,8.76,12,Auto,5.9990601125901,0,ddd3ae5d-4e6e-4ff1-b4c2-c7a7345e5ddb,Female,677.3,Withdrawal,2024-12-06,2024,12,P037,Fixed Deposit,2024-08-15,2024,Thursday,Viewed,9
C089,40,54238.71,608,Fair,811653.75,3.83,60,Business,14.96447371259383,0,b69fce86-0ce6-4325-8860-7223a9397cbb,Female,319.6,Deposit,2024-01-19,2024,1,P042,High-Yield Savings Account,2024-03-28,2024,Thursday,Viewed,6
C068,52,49945.38,749,Excellent,549798.46,7.11,36,Education,11.00799433300938,0,0fdc9cdb-37fb-4254-b23b-8225f61f36ea,Female,1886.92,Deposit,2024-04-16,2024,4,P010,Retirement Plan,2024-09-16,2024,Monday,Viewed,10
C079,39,180759.91,779,Excellent,553318.98,11.97,60,Personal,3.061071340431625,0,f5cc2bf1-118b-4765-9b33-264f43df8eda,Female,365.2,Deposit,2024-11-29,2024,11,P09,Investment Fund,2024-11-06,2024,Wednesday,Clicked,4
C022,57,119440.88,805,Excellent,624412.31,4.91,12,Auto,5.227793951283681,0,2e66f90b-3619-4652-8615-652a640fd0fb,Male,388.87,Withdrawal,2024-10-16,2024,10,P043,Money Market Account,2024-03-16,2024,Saturday,Purchased,2
C050,44,174067.48,816,Excellent,910892.48,14.86,36,Mortgage,5.23298481715252,1,3ee4dc09-14e9-404d-9180-975f2db23e79,Male,865.44,Withdrawal,2024-06-22,2024,6,P012,Mutual Fund,2024-10-17,2024,Thursday,Purchased,6
C02,56,138775.72,525,Poor,480853.66,11.53,36,Business,3.46496966472233,0,da65a70b-a70f-4abd-9f52-7b658cac06f2,Male,824.7,Deposit,2024-03-12,2024,3,P010,Retirement Plan,2024-11-25,2024,Monday,Viewed,4
C096,41,115486.34,768,Excellent,298841.63,2.04,60,Education,2.5876794606184594,0,b0a43369-d238-4aff-87f0-a6eb9dd76f60,Male,1332.36,Deposit,2024-04-07,2024,4,P07,Business Loan,2024-10-27,2024,Sunday,Purchased,7
C030,62,142100.95,828,Excellent,146950.58,11.72,48,Education,1.0341280617758009,0,f1551b58-f6a2-4a48-8ec4-1ba8d5e04eb1,Male,1032.23,Withdrawal,2024-10-20,2024,10,P031,Technology Loan,2024-09-21,2024,Saturday,Clicked,4
C081,61,55467.72,380,Poor,940894.87,11.81,12,Auto,16.962926725670354,0,24b89669-16ba-4ac0-9444-2d91dea7f3d5,Female,910.54,Withdrawal,2024-04-24,2024,4,P036,International Investment,2024-10-25,2024,Friday,Viewed,1
C090,44,155992.62,713,Good,680753.58,5.52,12,Education,4.364011451310966,0,0a791444-4557-42f4-8b40-9dcc25e83c34,Female,717.15,Deposit,2025-01-06,2025,1,P037,Fixed Deposit,2024-03-29,2024,Friday,Purchased,3
C080,30,180051.98,826,Excellent,311990.81,2.87,48,Education,1.732781888874535,0,391d376a-f369-470d-b319-7c0b2ce47bcd,Female,218.81,Withdrawal,2024-07-17,2024,7,P039,Loan Against Property,2024-08-06,2024,Tuesday,Clicked,8
C045,45,178994.7,788,Excellent,182707.61,10.25,48,Business,1.020743128148487,0,5921aafa-6540-4152-b000-0380cb2c4e90,Male,1219.16,Deposit,2024-11-24,2024,11,P019,Home Improvement Loan,2024-01-30,2024,Tuesday,Viewed,7
C06,32,167322.32,623,Fair,473551.68,6.23,48,Education,2.830176392486071,0,8a3f059d-94c3-4483-8779-3f05005c852d,Female,1634.99,Withdrawal,2024-03-30,2024,3,P048,Property Investment,2024-10-14,2024,Monday,Purchased,9
C096,22,143779.98,778,Excellent,643719.73,12.64,24,Mortgage,4.477116563794208,0,3670065f-b345-4087-8537-0e87caec0559,Male,112.88,Withdrawal,2024-03-17,2024,3,P037,Fixed Deposit,2024-10-03,2024,Thursday,Clicked,7
C046,65,171896.04,769,Excellent,751640.33,10.73,48,Personal,4.372644826489313,1,941838b6-0a5f-4de9-aeaf-e6d8af2e532e,Male,1293.13,Withdrawal,2024-02-05,2024,2,P025,Medical Loan,2025-01-04,2025,Saturday,Clicked,2
C076,22,136953.22,444,Poor,619893.83,1.47,36,Auto,4.526318037648183,0,1595515f-6ccc-4669-a38a-e95a4efc0150,Female,1730.52,Withdrawal,2024-11-19,2024,11,P030,Agricultural Loan,2024-02-05,2024,Monday,Viewed,7
C017,21,54893.97,433,Poor,294338.78,10.26,36,Education,5.361951048539576,1,3752340d-f570-4b1e-bbb3-f21ad1ea51f9,Female,1970.09,Withdrawal,2024-02-07,2024,2,P041,Retirement Savings,2024-06-29,2024,Saturday,Viewed,3
C075,35,101370.92,615,Fair,897483.99,3.91,36,Auto,8.853465964400836,0,ca3c9b43-e04a-4886-8b4b-a17b13f93194,Female,730.24,Deposit,2024-04-03,2024,4,P042,High-Yield Savings Account,2024-11-09,2024,Saturday,Clicked,2
C07,39,120843.65,601,Fair,968213.22,6.07,24,Education,8.012114993216441,0,d56850f5-b7b5-4675-8f2e-afbaee71c174,Male,557.01,Withdrawal,2024-11-23,2024,11,P034,Stock Investment,2024-09-09,2024,Monday,Clicked,3
C05,53,139203.57,826,Excellent,740348.38,10.84,12,Personal,5.318458283792578,0,0b8872b3-32f8-4c40-b256-b7ba1518237c,Male,1021.33,Withdrawal,2024-09-13,2024,9,P039,Loan Against Property,2024-05-30,2024,Thursday,Viewed,4
C053,49,102868.55,770,Excellent,362551.98,5.36,36,Education,3.5244200486932105,0,2692437c-32c3-44a7-89fe-a2383e541dcc,Male,1537.99,Deposit,2024-01-10,2024,1,P031,Technology Loan,2024-08-10,2024,Saturday,Clicked,2
C080,59,38962.49,828,Excellent,720329.54,13.47,60,Education,18.487769647165777,0,4557d491-f9b8-449b-852f-d07987cc9f0e,Female,259.89,Deposit,2024-11-02,2024,11,P07,Business Loan,2024-05-30,2024,Thursday,Purchased,8
C057,62,95849.93,504,Poor,530027.05,10.49,12,Business,5.5297593853224525,0,071fe8ed-3345-4364-996b-aa0502aa4a0c,Male,557.2,Withdrawal,2024-06-12,2024,6,P031,Technology Loan,2024-05-31,2024,Friday,Viewed,5
C039,69,193040.41,525,Poor,985686.4,13.88,48,Mortgage,5.10611431047002,0,9ce9010c-c917-47c5-96e6-dff5ce8e8700,Male,1395.06,Deposit,2024-07-27,2024,7,P010,Retirement Plan,2024-12-15,2024,Sunday,Purchased,6
C018,63,164896.34,347,Poor,631918.61,1.25,60,Business,3.8322173190745166,0,5d2d8ec2-ecaf-4205-aeea-9128dab1200e,Male,1478.56,Deposit,2024-07-14,2024,7,P033,Wealth Management,2024-09-15,2024,Sunday,Purchased,6
C055,57,78334.16,715,Good,613341.44,1.74,12,Business,7.829808093940114,0,36486360-611d-41f4-94e8-d102119bd965,Female,1299.59,Deposit,2024-07-07,2024,7,P034,Stock Investment,2024-03-14,2024,Thursday,Viewed,10
C038,56,23866.15,483,Poor,772237.54,5.58,48,Mortgage,32.35702197463772,1,6069932c-e051-483d-b33d-f15a120ed3a0,Female,1711.75,Withdrawal,2024-01-21,2024,1,P019,Home Improvement Loan,2024-07-12,2024,Friday,Purchased,2
C070,68,49930.4,652,Fair,286747.23,7.99,60,Personal,5.74293877076891,0,72d2bcea-aaa4-4118-9c3a-a98f45ca0c07,Female,1472.41,Deposit,2024-12-06,2024,12,P034,Stock Investment,2024-08-17,2024,Saturday,Clicked,7
C025,47,110308.85,514,Poor,141208.28,9.69,36,Personal,1.280117415783049,0,42178592-c4a5-4525-aedb-d5c17ab496fb,Male,1660.54,Withdrawal,2024-03-16,2024,3,P028,Debt Consolidation Loan,2024-04-21,2024,Sunday,Clicked,8
C082,32,158361.87,709,Good,173185.81,13.32,60,Mortgage,1.0936080130905248,0,85477c94-72ba-410f-a6c9-30d882fde0db,Male,206.26,Withdrawal,2024-06-25,2024,6,P020,Gold Loan,2024-11-09,2024,Saturday,Purchased,9
C073,52,39718.81,844,Excellent,578837.78,6.02,48,Personal,14.573391801013173,0,c123a631-ec88-4373-9f63-8555e2060f4c,Male,979.62,Deposit,2024-12-10,2024,12,P050,Savings Account,2024-05-17,2024,Friday,Viewed,4
C072,31,148731.14,808,Excellent,797895.7,2.36,24,Personal,5.364684893829227,0,1629162c-1b34-46a5-a310-fdeca704ae09,Male,1669.52,Withdrawal,2024-05-04,2024,5,P014,Certificate of Deposit,2024-06-06,2024,Thursday,Viewed,2
C022,23,29448.48,390,Poor,791018.19,12.9,48,Business,26.86108722759205,1,16b2f520-b205-460c-98e6-e4a80c7f6e03,Female,1487.71,Deposit,2024-06-11,2024,6,P041,Retirement Savings,2024-04-25,2024,Thursday,Clicked,2
C082,28,129799.08,744,Excellent,743748.76,5.35,12,Mortgage,5.73000024345319,0,89236bf8-6872-45fe-a773-7105948d6b9e,Female,1015.56,Deposit,2024-06-22,2024,6,P034,Stock Investment,2024-07-12,2024,Friday,Purchased,9
C041,63,146612.99,666,Fair,748596.53,7.64,12,Education,5.1059359064977805,0,436a6021-0678-4dff-bfd8-11d7a14c825c,Female,1054.72,Withdrawal,2024-12-16,2024,12,P01,Savings Account,2024-01-25,2024,Thursday,Clicked,3
C050,54,48036.46,615,Fair,520430.78,11.76,60,Auto,10.834078531182357,1,efebedc3-1e97-4c6b-998e-326502541d26,Female,1011.07,Withdrawal,2024-05-18,2024,5,P039,Loan Against Property,2024-12-28,2024,Saturday,Purchased,6
C048,32,161761.99,364,Poor,854633.94,4.19,36,Mortgage,5.283280330564677,0,17483999-0f00-4faa-858e-b47b407a8d14,Female,572.14,Deposit,2024-05-06,2024,5,P046,Child Education Fund,2024-09-08,2024,Sunday,Viewed,9
C075,56,87397.34,787,Excellent,296055.31,10.98,48,Mortgage,3.3874636230347517,0,dc84a1ec-c1de-4b47-a8e8-33e950999a32,Male,898.5,Deposit,2024-06-06,2024,6,P049,Auto Insurance,2024-10-07,2024,Monday,Clicked,2
C085,65,70293.1,648,Fair,244842.31,1.94,48,Mortgage,3.4831627855365603,0,5cb52bf0-acc0-4c57-90bd-ca37e7e52154,Female,1342.39,Withdrawal,2024-10-09,2024,10,P049,Auto Insurance,2024-07-08,2024,Monday,Clicked,2
C042,25,117443.94,496,Poor,448072.47,3.54,48,Mortgage,3.8152029810988966,0,75f75e22-a0d9-4101-94c6-9dfb66374954,Male,1107.33,Deposit,2024-10-26,2024,10,P050,Savings Account,2024-02-12,2024,Monday,Clicked,7
C037,30,177270.65,663,Fair,318195.53,11.7,48,Personal,1.7949701769582276,0,6246a51f-9231-4636-9a8b-39f5d76dcd9c,Female,1777.97,Withdrawal,2024-12-26,2024,12,P017,Business Credit Line,2025-01-04,2025,Saturday,Viewed,6
C070,45,138140.35,598,Fair,573160.6,3.99,48,Education,4.149117907982714,0,81be6727-5cc8-443f-aa28-7b6016bce6cc,Male,1009.96,Deposit,2024-06-03,2024,6,P011,Insurance Policy,2024-03-22,2024,Friday,Viewed,7
C03,35,177814.02,672,Good,616925.5,2.67,60,Business,3.4694986368341487,0,99c418bc-e086-4b7d-af9a-a087d98f4fe4,Male,503.14,Withdrawal,2024-08-20,2024,8,P043,Money Market Account,2024-10-19,2024,Saturday,Viewed,9
C016,49,147363.17,756,Excellent,780767.28,14.41,36,Auto,5.298252473803325,0,7c5c4c9c-ee63-4f34-9d36-229abde06046,Male,1609.46,Withdrawal,2024-01-19,2024,1,P01,Savings Account,2024-05-08,2024,Wednesday,Viewed,8
